title,link,address,company,short_description,rich_description,salary,skils
UX/UI-дизайнер,https://hh.ru/vacancy/129469701?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Яндекс Крауд: Контент,"Работали с внутренними продуктами и внутренними пользователями, проектировали сервисы внутри больших экосистем. Понимаете, какие бывают исследования, и можете применять их...",,,
UX/UI-дизайнер,https://hh.ru/vacancy/129748245?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Екатеринбург,Яндекс Крауд: Контент,"Работали с внутренними продуктами и внутренними пользователями, проектировали сервисы внутри больших экосистем. Понимаете, какие бывают исследования, и можете применять их...",,,
UX/UI-дизайнер,https://hh.ru/vacancy/129469700?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Яндекс Крауд: Контент,"Работали с внутренними продуктами и внутренними пользователями, проектировали сервисы внутри больших экосистем. Понимаете, какие бывают исследования, и можете применять их...",,,
Графический дизайнер,https://hh.ru/vacancy/131879441?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Ташкент,ООО SILVER-PLAST,"Опыт работы на ПО Adobe, Corel, Microsoft Office.",,"4 000 000 – 5 000 000 so'm за месяц, на руки",
Графический дизайнер,https://hh.ru/vacancy/131817031?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,ТОО Combination (RA Kombinat),Работа с видеоформатами (или готовность развиваться в этом направлении). Требования: Опыт работы,,"450 000 – 650 000 ₸ за месяц, на руки",
Веб-дизайнер,https://hh.ru/vacancy/132003367?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Тула, р-н Советский",Самолет Плюс (ООО Полипластгрупп),Опыт работы,,"от 50 000 ₽ за месяц, до вычета налогов",
Веб-дизайнер,https://hh.ru/vacancy/131211722?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО СП.АРМ,Высшее образование в сфере дизайна. -Профессиональный опыт работы в роли web-,,,
Веб-дизайнер,https://hh.ru/vacancy/131815982?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Эксбо Север,С опытом работы,,,
Веб-дизайнер / графический дизайнер,https://hh.ru/vacancy/132000913?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Владимир, р-н Октябрьский",ООО Нильс,"Релевантный опыт от 3-х лет. Владение программами Adobe, Figma. Навыки работы с нейросетями (обязательно). Умение работать в команде.",,"от 100 000 ₽ за месяц, до вычета налогов",
Веб-дизайнер / графический дизайнер,https://hh.ru/vacancy/132000875?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Владимир, р-н Октябрьский",ООО Нильс,"Релевантный опыт от 3-х лет. Владение программами Adobe, Figma. Навыки работы с нейросетями (обязательно). Умение работать в команде.",,"от 100 000 ₽ за месяц, до вычета налогов",
Продуктовый дизайнер (веб),https://hh.ru/vacancy/132000832?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,"ПАО Банк ПСБ, Бизнес и инфраструктура","Понимание принципов юзабилити и паттернов проектирования (Material Design, HIG). Умение строить user flow, customer journey map, information architecture.",,,
Веб-дизайнер,https://hh.ru/vacancy/131696772?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО Инмолл,"Опыт работы с дизайн-системами и токенизацией (Design Tokens, Atomic Design). Понимание основ юзабилити-тестирования и способность проводить быстрые валидации...",,,
Веб-дизайнер,https://hh.ru/vacancy/131763139?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Богишамол, 260А",ООО INNASOFT DIGITAL SERVICE,"Обязательный опыт работы над дизайном маркетплейсов и понимание всех его нюансов. Креативность, находчивость и внимание к деталям в разработке интерфейсов.",,"от 10 000 000 so'm за месяц, до вычета налогов",
Старший дизайнер / Веб-дизайнер,https://hh.ru/vacancy/131704060?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Anecole,Навыки интеграций сайтов с различными сервисами аналитики. Навыки базовой SEO-оптимизации. Опыт работы от 3-х лет с Tilda (подтвержденное...,,"от 110 000 ₽ за месяц, на руки",
Senior UX/UI дизайнер/Веб-дизайнер,https://hh.ru/vacancy/131830563?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,BYTIME,...UX/UI,,,
Графический дизайнер / Веб-дизайнер / Дизайнер в онлайн-школу / UI-дизайнер,https://hh.ru/vacancy/131274949?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,BIRCH,Опыт,,"от 80 000 ₽ за месяц, на руки",
Веб-дизайнер,https://hh.ru/vacancy/131628121?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Хабаровск, р-н Кировский",ООО Стандарт,Опыт работы,,"65 000 – 80 000 ₽ за месяц, на руки",
Веб-дизайнер в отдел маркетинга,https://hh.ru/vacancy/131714866?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Центр качества образования,Опыт работы,,,
Веб-дизайнер (IT проект),https://hh.ru/vacancy/131248998?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Казань, р-н Вахитовский",ООО Оператор Информационных Систем,Опыт работы,,"70 000 – 80 000 ₽ за месяц, на руки",
Дизайнер,https://hh.ru/vacancy/131712971?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Эволют Клаб,"Опыт адаптивных макетов и гайдлайнов для iOS/Android/web. Гибкость мышления, готовность к неопределённости и быстрому росту. Готовность работать удалённо...",,"60 000 – 70 000 ₽ за месяц, на руки",
Веб-дизайнер (UX/UI),https://hh.ru/vacancy/131894804?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Красноярск, р-н Советский",Компания Апогей (Техподдержка 1С),Опыт работы,,"от 80 000 ₽ за месяц, на руки",
Веб-дизайнер,https://hh.ru/vacancy/130592207?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Уфа, р-н Октябрьский",ООО РЕГИОН,"...высшее образование в сфере дизайна (например, ""Web-дизайн"", ""Графический дизайн"") и опыт работы",,"до 100 000 ₽ за месяц, до вычета налогов",
Веб-дизайнер,https://hh.ru/vacancy/131956032?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ханты-Мансийск, улица Гагарина, 4","Югра, Телерадиокомпания","Требования: умение работать в графических редакторах (Figma, Adobe Illustrator, Photoshop) и создавать контент с помощью нейросетей, высшее образование.",,,
Веб-дизайнер,https://hh.ru/vacancy/131954741?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ТАО,...опыт,,,
Веб-дизайнер,https://hh.ru/vacancy/130633752?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Белгород,Яндекс Крауд: Контент,Имеете опыт работы,,,
Веб-дизайнер,https://hh.ru/vacancy/130633755?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Чебоксары,Яндекс Крауд: Контент,Имеете опыт работы,,,
Веб-дизайнер,https://hh.ru/vacancy/130633757?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Ставрополь,Яндекс Крауд: Контент,Имеете опыт работы,,,
Веб-дизайнер,https://hh.ru/vacancy/127839112?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Химки,VVP Group,"Высшее образование в области дизайна, графики, ИТ или смежных специальностей. Опыт работы",,,
Дизайнер,https://hh.ru/vacancy/131630006?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, р-н Соколиная Гора",ООО КИНАРИ СПА,Опыт работы,,"80 000 – 90 000 ₽ за месяц, на руки",
Дизайнер инфографики/Digital-дизайнер,https://hh.ru/vacancy/131553585?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Премиум Кеа Груп,"Кандидата с опытом в дизайне инфографики для маркетплейсов от 1-го года , Опыт в",,"100 000 – 150 000 ₽ за месяц, на руки",
Веб-разработчик (Frontend),https://hh.ru/vacancy/130310373?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,DELTA,"Коммерческий опыт работы от 2-х лет. Отличное знание HTML5, CSS3, JavaScript. Опыт интеграции верстки в CMS.",,"до 60 000 ₽ за месяц, на руки",
Ведущий дизайнер,https://hh.ru/vacancy/132000315?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АВТОДОК (Autodoc),"Опыт работы с графическими программами (Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Figma), опыт работы с нейросетями является преимуществом.",,"165 000 ₽ за месяц, на руки",
Младший веб-дизайнер,https://hh.ru/vacancy/129860026?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Тула,"Текарт, маркетинговая группа","Хорошее знание Figma, программ пакета Adobe. Умение работать в команде, организованность. Стремление к развитию и повышению профессионального уровня.",,,
Графический дизайнер/веб-дизайнер,https://hh.ru/vacancy/131345626?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Термика,"Образование: высшее или среднее специальное (желательно техническое или художественное). Уверенное владение: Figma, Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Microsoft PowerPoint.",,,
Графический дизайнер,https://hh.ru/vacancy/131884420?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Краснодар, р-н Прикубанский",Студия 313,"понимаешь современные тренды графического и web-дизайна. - на «ты» с основными программами векторной и растровой графики - Photoshop, Illustrator, InDesign (знание...",,"75 000 ₽ за месяц, на руки",
Графический дизайнер,https://hh.ru/vacancy/131996269?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, Шахрисабзский проезд, 95",АО NBU INVEST GROUP,,,"5 000 000 – 12 000 000 so'm за месяц, на руки",
Графический дизайнер,https://hh.ru/vacancy/131997008?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Восток Бизнес Групп,"Уверенное владение основными графическими пакетами: Adobe Photoshop, Adobe Illustrator, Figma, Tilda, InDesign; применение нейросетей. Знание основ web-дизайна.",,"130 000 – 150 000 ₽ за месяц, на руки",
СММ-Дизайнер / Веб-дизайнер (офис),https://hh.ru/vacancy/130016163?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, Сокольническая линия, метро Румянцево",ООО Смарт Бьюти,"Отлично владеешь программами Figma, Adobe Photoshop и Illustrator (не обязательно, но будет преимуществом). Имеешь опыт работы от 3-х лет.",,"90 000 – 150 000 ₽ за месяц, на руки",
Web-дизайнер,https://hh.ru/vacancy/131992937?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Подольск (Московская область),ООО RCG,Опыт в,,"до 60 000 ₽ за месяц, на руки",
Графический дизайнер,https://hh.ru/vacancy/131994668?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",4К digital,У тебя большой и сильный бэкраунд графического,,,
Графический дизайнер,https://hh.ru/vacancy/131261416?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО РТ,...или,,,
Веб-дизайнер,https://hh.ru/vacancy/131758126?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Алматы, улица Наурызбай Батыра, 70",ТОО Специализированный учебный центрКазпроф,Умение работать быстро и без постоянного контроля. Обязательно наличие работ по,,"400 000 – 500 000 ₸ за месяц, на руки",
Графический/коммуникационный дизайнер,https://hh.ru/vacancy/132003649?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Davines Russia,"Уверенное владение Adobe Photoshop, Illustrator, InDesign, Figma. Понимание digital-дизайна, e-commerce, POS и печатного производства. Опыт адаптации международных материалов...",,"до 150 000 ₽ за месяц, на руки",
Веб-дизайнер/UX/UI-дизайнер,https://hh.ru/vacancy/131305772?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Краснодар, р-н Западный",WILIX,Проводить анализ пользовательского опыта. - Опыт работы UX/UI,,,
Веб-менеджер (1c Bitrix),https://hh.ru/vacancy/131459206?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,TERMOLAND,"Присутствует опыт в аналогичной должности от 2 лет. Опыт работы с контентом, аналитикой (источники трафика, поведение конверсии, вебвизор, карта кликов...",,,
Digital-дизайнер / Мультидизайнер,https://hh.ru/vacancy/132000255?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Фотосклад.ру,Опыт работы мультидисциплинарным,,,
Коммуникационный дизайнер,https://hh.ru/vacancy/131085989?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО МТТ (MTC Exolve),"Насмотренность и чувство стиля: умение делать «чисто», аккуратно и современно, без визуального шума. Базовое понимание",,,
UX/UI-дизайнер,https://hh.ru/vacancy/131713312?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"село Богородка, улица Казахстан",ITACWT,Ключевые навыки: - Опыт в дизайне,,"1 300 – 1 600 $ за месяц, до вычета налогов",
UX/UI-дизайнер,https://hh.ru/vacancy/131394355?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО Сараффан.Радио,Опыт работы с дизайн-системами. Опыт разработки,,"200 000 – 250 000 ₽ за месяц, на руки",
Веб-дизайнер,https://hh.ru/vacancy/131294289?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Великий Новгород, Завокзальный район, улица Менделеева, 1",ООО ДОМ МЕБЕЛИ,опыт работы в сфере,,,
UX/UI-дизайнер,https://hh.ru/vacancy/129469701?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Яндекс Крауд: Контент,"Работали с внутренними продуктами и внутренними пользователями, проектировали сервисы внутри больших экосистем. Понимаете, какие бывают исследования, и можете применять их...",,,
UX/UI-дизайнер,https://hh.ru/vacancy/129748245?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Екатеринбург,Яндекс Крауд: Контент,"Работали с внутренними продуктами и внутренними пользователями, проектировали сервисы внутри больших экосистем. Понимаете, какие бывают исследования, и можете применять их...",,,
UX/UI-дизайнер,https://hh.ru/vacancy/129469700?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Яндекс Крауд: Контент,"Работали с внутренними продуктами и внутренними пользователями, проектировали сервисы внутри больших экосистем. Понимаете, какие бывают исследования, и можете применять их...",,,
Графический дизайнер,https://hh.ru/vacancy/131879441?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Ташкент,ООО SILVER-PLAST,"Опыт работы на ПО Adobe, Corel, Microsoft Office.",,"4 000 000 – 5 000 000 so'm за месяц, на руки",
Графический дизайнер,https://hh.ru/vacancy/131817031?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,ТОО Combination (RA Kombinat),Работа с видеоформатами (или готовность развиваться в этом направлении). Требования: Опыт работы,,"450 000 – 650 000 ₸ за месяц, на руки",
Веб-дизайнер,https://hh.ru/vacancy/132003367?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Тула, р-н Советский",Самолет Плюс (ООО Полипластгрупп),Опыт работы,,"от 50 000 ₽ за месяц, до вычета налогов",
Веб-дизайнер,https://hh.ru/vacancy/131211722?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО СП.АРМ,Высшее образование в сфере дизайна. -Профессиональный опыт работы в роли web-,,,
Веб-дизайнер,https://hh.ru/vacancy/131815982?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Эксбо Север,С опытом работы,,,
Веб-дизайнер / графический дизайнер,https://hh.ru/vacancy/132000913?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Владимир, р-н Октябрьский",ООО Нильс,"Релевантный опыт от 3-х лет. Владение программами Adobe, Figma. Навыки работы с нейросетями (обязательно). Умение работать в команде.",,"от 100 000 ₽ за месяц, до вычета налогов",
Веб-дизайнер / графический дизайнер,https://hh.ru/vacancy/132000875?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Владимир, р-н Октябрьский",ООО Нильс,"Релевантный опыт от 3-х лет. Владение программами Adobe, Figma. Навыки работы с нейросетями (обязательно). Умение работать в команде.",,"от 100 000 ₽ за месяц, до вычета налогов",
Продуктовый дизайнер (веб),https://hh.ru/vacancy/132000832?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,"ПАО Банк ПСБ, Бизнес и инфраструктура","Понимание принципов юзабилити и паттернов проектирования (Material Design, HIG). Умение строить user flow, customer journey map, information architecture.",,,
Веб-дизайнер,https://hh.ru/vacancy/131696772?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО Инмолл,"Опыт работы с дизайн-системами и токенизацией (Design Tokens, Atomic Design). Понимание основ юзабилити-тестирования и способность проводить быстрые валидации...",,,
Веб-дизайнер,https://hh.ru/vacancy/131763139?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Богишамол, 260А",ООО INNASOFT DIGITAL SERVICE,"Обязательный опыт работы над дизайном маркетплейсов и понимание всех его нюансов. Креативность, находчивость и внимание к деталям в разработке интерфейсов.",,"от 10 000 000 so'm за месяц, до вычета налогов",
Старший дизайнер / Веб-дизайнер,https://hh.ru/vacancy/131704060?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Anecole,Навыки интеграций сайтов с различными сервисами аналитики. Навыки базовой SEO-оптимизации. Опыт работы от 3-х лет с Tilda (подтвержденное...,,"от 110 000 ₽ за месяц, на руки",
Senior UX/UI дизайнер/Веб-дизайнер,https://hh.ru/vacancy/131830563?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,BYTIME,...UX/UI,,,
Графический дизайнер / Веб-дизайнер / Дизайнер в онлайн-школу / UI-дизайнер,https://hh.ru/vacancy/131274949?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,BIRCH,Опыт,,"от 80 000 ₽ за месяц, на руки",
Веб-дизайнер,https://hh.ru/vacancy/131628121?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Хабаровск, р-н Кировский",ООО Стандарт,Опыт работы,,"65 000 – 80 000 ₽ за месяц, на руки",
Веб-дизайнер в отдел маркетинга,https://hh.ru/vacancy/131714866?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Центр качества образования,Опыт работы,,,
Веб-дизайнер (IT проект),https://hh.ru/vacancy/131248998?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Казань, р-н Вахитовский",ООО Оператор Информационных Систем,Опыт работы,,"70 000 – 80 000 ₽ за месяц, на руки",
Дизайнер,https://hh.ru/vacancy/131712971?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Эволют Клаб,"Опыт адаптивных макетов и гайдлайнов для iOS/Android/web. Гибкость мышления, готовность к неопределённости и быстрому росту. Готовность работать удалённо...",,"60 000 – 70 000 ₽ за месяц, на руки",
Веб-дизайнер (UX/UI),https://hh.ru/vacancy/131894804?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Красноярск, р-н Советский",Компания Апогей (Техподдержка 1С),Опыт работы,,"от 80 000 ₽ за месяц, на руки",
Веб-дизайнер,https://hh.ru/vacancy/130592207?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Уфа, р-н Октябрьский",ООО РЕГИОН,"...высшее образование в сфере дизайна (например, ""Web-дизайн"", ""Графический дизайн"") и опыт работы",,"до 100 000 ₽ за месяц, до вычета налогов",
Веб-дизайнер,https://hh.ru/vacancy/131956032?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ханты-Мансийск, улица Гагарина, 4","Югра, Телерадиокомпания","Требования: умение работать в графических редакторах (Figma, Adobe Illustrator, Photoshop) и создавать контент с помощью нейросетей, высшее образование.",,,
