title,link,address,company,short_description,rich_description,salary,skils
Программист-наладчик токарных/фрезерных станков с ЧПУ,https://hh.ru/vacancy/131074354?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Балтийские технические решения,Опыт работы на станках с ЧПУ. Знание G-кода или CAM-систем. Умение читать чертежи. Ответственность и аккуратность.,,"130 000 – 180 000 ₽ за месяц, на руки",
ML-разработчик в Яндекс Еду,https://hh.ru/vacancy/131956266?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Яндекс Еда,"Разрабатывали на Python, C++ или других объектно-ориентированных языках программирования. Хорошо знаете и применяли методы анализа данных и ML.",,,
Программист 1С,https://hh.ru/vacancy/129795992?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Славдом,"Опыт разработки как обычных, так и управляемых форм (обязательно). Опыт в разработке самописных конфигураций. Знание СКД. Опыт разработки с использованием...",,,
Программист Pixhawk / Ardupilot,https://hh.ru/vacancy/131953981?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Калашников-ГСН,"Опыт работы с ArduPilot (или аналогов) и изменение исходного кода. Опыт от 3х лет. Знание C/C++ (ARM, STM...",,,
Менеджер по продажам услуг для девелоперов,https://hh.ru/vacancy/130916887?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Decard studio,"Опыт в продажах (желательно в B2B или в сфере услуг). Умение слушать и слышать клиента, выявлять его потребности.",,"127 000 – 270 000 ₽ за месяц, на руки",
Ведущий инженер-разработчик (светопрозрачные конструкции),https://hh.ru/vacancy/131171362?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Префаб Технологии,Опыт разработки КМ и КМД СПК. Знание оконного рынка и основных поставщиков профильных систем. Опыт работы в расчетных программах AutoCad...,,"165 000 – 300 000 ₽ за месяц, до вычета налогов",
C/C++ разработчик в CDN,https://hh.ru/vacancy/131948141?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,VK,"Хороший уровень владения C и C++. Базовое владение языком Go (опционально). Опыт написания модулей nginx. Понимание работы сетей, балансировки и...",,,
Программист 1С,https://hh.ru/vacancy/131168718?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО LEX Group,Опыт работы,,,
Senior/Tech Lead frontend-разработчик,https://hh.ru/vacancy/127181421?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Бизнес Технологии,"Значительный опыт работы в области frontend или fullstack разработки. Уверенное владение основными веб-технологиями: HTML, CSS, JavaScript и React, Vue...",,"300 000 – 400 000 ₽ за месяц, на руки",
Senior Backend разработчик Java/Kotlin,https://hh.ru/vacancy/107445429?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Okko,"Уверенное знание Java SE. Уверенное знание SQL. Понимание принципов проектирования клиент-серверных интерфейсов (REST). Опыт работы со Spring Framework, Postgres...",,,
Key Account Manager / Business development manager (OSS/BSS),https://hh.ru/vacancy/131996387?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Bercut,"Высшее техническое образование. Опыт продаж ПО (ИТ и телеком продукты/решения) ОБЯЗАТЕЛЬНО!. Сильные навыки общения, ведения переговоров и презентаций для...",,,
Frontend developer (Angular) / Фронтенд-разработчик (TATLIN.UNIFIED),https://hh.ru/vacancy/125168644?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,YADRO,Опыт разработки frontend/ UI от 3-х лет. Понимание основ и современных концепций Javascript. Понимание современных UI фреймворков и опыт...,,,
Старший инженер-программист,https://hh.ru/vacancy/131606457?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО НПК Пуск,Высшее техническое образование. Практический опыт разработки ПО для МК от 3 лет. Отличное знание языка программирования C. Навыки работы с...,,,
Разработчик 1С,https://hh.ru/vacancy/131431032?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Партс Планет Трейдинг,Опыт коммерческой разработки на платформе 1С:Предприятие 8.3 от 2-х лет. Уверенное знание типовой конфигурации 1С...,,,
Инженер-программист (электропривода),https://hh.ru/vacancy/131598452?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Армалит,"Высшее техническое образование. Знание языков C и C++, ЕСПД, ЕСКД. Чтение электрических схем при разработке ПО. Опыт разработки ПО для...",,"80 000 – 124 410 ₽ за месяц, на руки",
Программист 1С,https://hh.ru/vacancy/131333648?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Василеостровский",ООО Агроальянс МТ,Знание ERP 2.5. Опыт работы от 3лет. Высшее профильное образование. Знание конфигурации 1С (ERP).,,"от 200 000 ₽ за месяц, на руки",
Fullstack-разработчик,https://hh.ru/vacancy/131276633?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Атоматика,От 3 лет опыта в разработке программного обеспечения. От 2 лет опыта работы с JavaScript и Node.js. От 1 года...,,,
Программист C++/Qt,https://hh.ru/vacancy/131495916?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РТК Радиология,Обязательно: Опыт коммерческой разработки на C++ от 3 лет (для мидла) или от 5 лет (для синьора). Уверенное владение фреймворком...,,,
Инженер-разработчик АСУТП,https://hh.ru/vacancy/131429612?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Инконтрол,"Высшее образование (техническое). Навыки чтения и разработки технической документации (эксплуатационная документация, схемы и пр.). Готовность к командировкам.",,,
Программист 1С,https://hh.ru/vacancy/131769804?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ВТП-Механика,Оконченное высшее профильное образование. Опыт программирования на платформах 1С 8.3. Умение разобраться в чужом коде 1С.,,,
Программист 1С,https://hh.ru/vacancy/131940929?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Кировский","ЕТС, Группа Компаний","Знание 1С:Предприятие 8.3. Опыт работы с одной из конфигураций ERP2.5, КА2.5, УТ11...",,"от 220 000 ₽ за месяц, на руки",
Разработчик 1С,https://hh.ru/vacancy/131587799?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО АДР,"Ждём умение работать по блок-схемам, устным заданиям, схематическим зарисовкам. Особое внимание уделяем визуальному оформлению для конечного пользователя, юзабилити.",,,
Программист 1С,https://hh.ru/vacancy/130593119?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Петербургская Недвижимость,Высшее техническое образование. Опыт работы,,,
Стажёр-программист 1С,https://hh.ru/vacancy/131624035?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РУМИКОН,"Ответственных, заинтересованных в освоении перспективных профессий в сфере 1С. - Тех, кто дружит с логикой, умеет выстраивать алгоритм, умеет следовать...",,,
Java-разработчик (Junior),https://hh.ru/vacancy/131923616?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Елабужский район, Особая экономическая зона Алабуга",Алабуга. Проектный менеджмент,"Уверенная разработка на Java 17+ (ООП, многопоточность, коллекции). Проектирование и реализация REST/JSON API (Spring Boot, Spring MVC).",,"от 127 500 ₽ за месяц, до вычета налогов",
Инженер-программист АСУТП,https://hh.ru/vacancy/131596972?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"город Тельмана, Красноборская улица, 14",ДиКом,опыт разработки в среде TIA Portal v16. - конфигурирование ПЛК siemens s7-1200. - опыт работы с частотными преобразователями Sinamics...,,"от 180 000 ₽ за месяц, до вычета налогов",
Системный инженер (разработчик функций управления),https://hh.ru/vacancy/131459758?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ТМХ Инжиниринг,Наличие высшего образования в области информатики и вычислительной техники. Опыт работы инженером-,,,
Инженер-программист,https://hh.ru/vacancy/131387039?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Новые Технологии Телекоммуникаций (ООО НПП НТТ),"Высшее техническое образование в области программирования или радиотехники. Языки программирования: С/С++14, ООП, многопоточность, оптимизация кода. Инструменты: Visual Studio...",,,
Инженер-программист C++,https://hh.ru/vacancy/131674087?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Выборгский",ТМХ Инжиниринг,...инженером-,,,
Senior Java Developer,https://hh.ru/vacancy/131356401?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лектон,"Опыт разработки на Java от 5 лет. Понимание различных парадигм программирования, глубокое понимание OOP. Владение инженерными практиками разработки ПО (TDD...",,,
Инженер-программист АСУ ТП,https://hh.ru/vacancy/131179314?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Идв-Групп,"1. Высшее техническое образование в области автоматизации (предпочтительно), допускаются смежные специальности. 2. Опыт разработки прикладного ПО для ПЛК на Codesys...",,"100 000 – 200 000 ₽ за месяц, на руки",
Senior Java Developer,https://hh.ru/vacancy/131356248?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лектон,"Опыт разработки на Java от 5 лет. Понимание различных парадигм программирования, глубокое понимание OOP. Владение инженерными практиками разработки ПО (TDD...",,,
Senior Java Developer,https://hh.ru/vacancy/131355693?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Лектон,"Опыт разработки на Java от 5 лет. Понимание различных парадигм программирования, глубокое понимание OOP. Владение инженерными практиками разработки ПО (TDD...",,,
"Ведущий разработчик Go, Команда лояльности, Ozon Банк",https://hh.ru/vacancy/131963653?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Ozon Банк,...готовность развиваться в этом направлении. Будет плюсом: — Знание Go или готовность быстро его освоить. — Опыт менторства стажеров или младших,,,
Разработчик Bitrix24,https://hh.ru/vacancy/131914866?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT школа Hello World,Опыт работы с Bitrix24 от 1 года. Опыт создания и сопровождения интеграций через REST API и вебхуки.,,"110 000 – 130 000 ₽ за месяц, на руки",
Разработчик Bitrix24,https://hh.ru/vacancy/131914867?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT школа Hello World,Опыт работы с Bitrix24 от 1 года. Опыт создания и сопровождения интеграций через REST API и вебхуки.,,"110 000 – 130 000 ₽ за месяц, на руки",
Разработчик Bitrix24,https://hh.ru/vacancy/131914868?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,IT школа Hello World,Опыт работы с Bitrix24 от 1 года. Опыт создания и сопровождения интеграций через REST API и вебхуки.,,"110 000 – 130 000 ₽ за месяц, на руки",
Программист-разработчик 1с,https://hh.ru/vacancy/131319387?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Интеграция Плюс,"Опыт разработки и поддержки в конфигурациях «1С:Бухгалтерия», УТ, ЗУП. Практический опыт настройки и реализации обмена данными между разными...",,,
Эксперт-программист 1С,https://hh.ru/vacancy/131795585?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО «ЛСР»,Высшее техническое образование. Желание обучаться и повышать квалификацию. Уверенное знание платформы 1С и стандартов разработки ПО. Знание методик оптимизации...,,,
Инженер-программист АСУ ТП,https://hh.ru/vacancy/130036245?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО РэилМатик,"Опыт работы с промышленными протоколами передачи данных Modbus RTU, Profibus, Modbus TCP, Siemens S7 Connection. Опыт работы STM32...",,,
Техник-программист АСУ ТП,https://hh.ru/vacancy/131957476?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Всеволожский район, Промышленный район Центральное отделение, 52к3",ООО ОРИМИ,"Высшее техническое образование (автоматизация, ИТ, КИПиА, информационные системы). Опыт внедрения или сопровождения систем учёта и прослеживаемости продукции (будет преимуществом опыт...",,"от 150 000 ₽ за месяц, на руки",
Программист разработчик,https://hh.ru/vacancy/131886554?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Иви-Тайм,"Знание принципов работы современных промышленных интерфейсов связи (SPI, USART, Ethernet, CAN, RS-485). Опыт работы не менее 2-х лет.",,,
Разработчик 1С / Программист 1С,https://hh.ru/vacancy/131947797?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Центральный",ООО Венеция Стоун,Навык программирования на языке 1С 8.3 (управляемые формы). Знания архитектуры платформы 1С версии 8. Знания основных объектов...,,"180 000 – 200 000 ₽ за месяц, на руки",
Java-разработчик (НСУ),https://hh.ru/vacancy/130279256?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Геоскан,Быстро и глубоко осваиваете новые предметные области. Эффективно работаете в кросс-функциональных командах. Применяете лучшие кодинг-практики. Понимаете стандартные алгоритмы...,,,
Разработчик NiFi,https://hh.ru/vacancy/131885408?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,"ЭТМ, компания","Опыт работы с Apache NiFi и построением потоков данных. Владение NiFi Expression Language и скриптами для кастомной трансформации (Python, Groovy).",,,
Эксперт 1С/Ведущий разработчик 1С,https://hh.ru/vacancy/131960310?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО МОЕ ВИНО,"Экспертные навыки программирования в 1С ERP, экспертные знания стандартов и методик разработки 1С: Регламентированного учёта в 1C...",,,
Ведущий backend разработчик,https://hh.ru/vacancy/131118726?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЮК Вероника,Проектировать архитектуру под рост от 0 до 100K пользователей. Опытного backend-,,"180 000 – 200 000 ₽ за месяц, на руки",
Инженер-электроник/разработчик,https://hh.ru/vacancy/131118650?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Кравт,"Эффективное и неконфликтное взаимодействие с конструкторами,",,,
Программист-аналитик 1С,https://hh.ru/vacancy/128533822?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ПАО Звезда,"Опыт разработки на платформе 1С: Предприятие от 3 лет (управляемые формы, СКД - обязательно). Знание основ управленческого учета, производственных бизнес...",,,
Python-разработчик,https://hh.ru/vacancy/131881396?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Планета Инноваций,Опыт разработки веб-приложений и API с использованием фреймворка Django. Опыт разработки REST API и взаимодействия с внешними сервисами (requests...,,"от 200 000 ₽ за месяц, до вычета налогов",
Junior Software Development Engineer in Test (Quality & AI focus),https://hh.ru/vacancy/131991789?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Gear Games,"Языки: Python, Java, C#. Фреймворки и инструменты: Cucumber, NUnit, AltUnityTester, GitLab CI, Allure, YouTrack, Unity, Grafana / OpenSearch. AI/LLM: Cursor...",,,
Инженер-программист АСУ ТП,https://hh.ru/vacancy/131506861?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО НПФ Реом,"Высшее техническое образование. Область квалификации: инженер по автоматизации,",,"от 130 000 ₽ за месяц, на руки",
"Программист, Fullstack-разработчик (1C/Python)",https://hh.ru/vacancy/131497660?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Невский",ООО АДР,Опыт работы от 2 лет в разработке на 1C и/или Python (уровень junior+/middle). Знания 1C: платформа...,,,
WordPress-разработчик (с технической поддержкой клиентов),https://hh.ru/vacancy/131773303?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Инфотек,"Опыт разработки на WordPress от 2 лет. Знания PHP, HTML, CSS, базовый JavaScript. Практический опыт работы с WooCommerce, ACF, Contact...",,"от 80 000 ₽ за месяц, на руки",
Инженер-Программист АСУ ТП,https://hh.ru/vacancy/131951774?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ВисТех,"Высшее техническое образование. Область квалификации: инженер по автоматизации,",,"от 130 000 ₽ за месяц, на руки",
Программист микроконтроллеров,https://hh.ru/vacancy/130484899?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Аргус-Спектр,"Высшее профильное образование (техническая кибернетика, информационные и управляющие системы). - Уверенное знание языка С (понимание моделей памяти, битовых операций, работы со...",,,
Программист 1С ERP,https://hh.ru/vacancy/131164027?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Беатон, группа компаний",Опыт работы с конфигурацией 1С 8.3 на позиции,,,
Системный администратор/Программист 1С,https://hh.ru/vacancy/131678609?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МЕДИКУМ,"Наличие оконченного высшего образования, среднего специального. Умение работать с ОС Windows 7/8/10, Astra Linux 1.6/.1.7.",,,
Kotlin Backend Developer,https://hh.ru/vacancy/108265920?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Okko,"Знание Kotlin. Знание SQL (PostgreSQL предпочтительно, или другие реляционные БД). Опыт работы со Spring (Boot, Security, Core, AOP, Test).",,,
Мобильный разработчик мессенджера (mattermost),https://hh.ru/vacancy/131430464?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Тазмар,Опыт разработки мобильных приложений на React Native от 2 лет. Опыт публикации приложений в Google Play и App Store (включая...,,,
Junior+ Python/Go разработчик,https://hh.ru/vacancy/131928852?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Адмиралтейский",ООО Виста,"Опыт коммерческой разработки от 1 года. Владение Python 2/3. Владение (My)SQL, конкретно. Написать запросы, достаточные для CRUD (SELECT...",,,
Инженер-разработчик (холодильное оборудование),https://hh.ru/vacancy/131316561?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,НПК Морсвязьавтоматика,Высшее техническое образование. Понимание принципов работы холодильных установок. Опыт подбора компонентов и работы с холодильными контурами. Опыт работы в сфере...,,"от 100 000 ₽ за месяц, на руки",
Программист / Разработчик 1С Senior / Middle 8,https://hh.ru/vacancy/130502594?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,посёлок Шушары,ГК ТЕХПОРТАВТОСЕРВИС,Что мы хотим видеть у вас? Опыт разработки 1С от 4 лет в коммерческих проектах. Отличное понимание архитектуры платформы...,,"от 200 000 ₽ за месяц, на руки",
Scala разработчик,https://hh.ru/vacancy/124153769?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т-Банк. ИТ. Разработка,,,,
Scala разработчик,https://hh.ru/vacancy/130427501?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т-Банк. ИТ. Разработка,,,,
Scala разработчик,https://hh.ru/vacancy/130427517?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Т-Банк. ИТ. Разработка,,,,
Разработчик ERP,https://hh.ru/vacancy/131855548?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Армия Кадров,"C++. Компас Бизнес-процедуры / visual basic. СУБД MS SQL / Postgresql. Компас Мастера (мастер таблиц, табличных форм, экранных форм, запросов и...",,,
Инженер-разработчик,https://hh.ru/vacancy/101864146?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),"Ценим знания, умения, опыт и творческое мышление. Приветствуем здоровую инициативу и стремление к саморазвитию. Требования: Профильное образование в области радиоэлектроники...",,,
Fullstack-разработчик C# / Vue,https://hh.ru/vacancy/131925110?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,МФ Тариф,"опыт коммерческой разработки на .NET Core 3. - понимание основных аспектов .NET Core и ASP.NET Core (Dependency. И паттерн IOpitons, model...",,,
Frontend Middle Developer,https://hh.ru/vacancy/131943939?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Bcraft,Опыт коммерческой frontend-разработки от 3 лет. Уверенное знание React и TypeScript. Опыт работы с Redux / Redux Toolkit.,,,
