title,hh_link,address,company,short_description,experience,salary
QA Engineer,https://hh.ru/vacancy/131870224?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Баку,Andersen,"Proven experience in software testing roles for 3+ years. Strong ability to create API requests, review and suggest improvements...",Опыт 3-6 лет,
Инженер по качеству на производство,https://hh.ru/vacancy/131980920?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,БЮРО 1440,"Высшее техническое образование в области качества. Знание международных стандартов серии ISO 9001; IATF 16949. Знание методик менеджмента качества: АРQP, РРАР...",Опыт 3-6 лет,
Помощник тестировщика / Ученик в мастерскую техники,https://hh.ru/vacancy/131400551?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Казань,ИП Николаев Сергей Владимирович,Знание техники не требуется. Внимательность. Ответственность.,Без опыта,"115 000 – 180 000 ₽ за месяц, на руки"
Инженер по качеству/Контролер ОТК,https://hh.ru/vacancy/131979878?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,деревня Грибки,ООО СМАРТ СТИЛ,Техническое образование. Ответственность. Опыт работы,Опыт 1-3 года,"184 000 ₽ за месяц, до вычета налогов"
QA-инженер,https://hh.ru/vacancy/131918674?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АНО ДО Московская школа программистов,"REST API, HTTP/HTTPS - методы, статус-коды, заголовки, жизненный цикл запроса; понимание принципов контрактного тестирования (КСА). Брокеры сообщений - опыт тестирования...",Опыт 3-6 лет,"до 160 000 ₽ за месяц, на руки"
QA Engineer,https://hh.ru/vacancy/131859207?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО СтаркГеймз,"Опыт тестирования мобильных игр, а также web приложений от 2 лет. Опыт работы с Fiddler/Charles, DevTools. Знание принципов API...",Опыт 1-3 года,
Инженер по качеству ( СМК ) / сертификация,https://hh.ru/vacancy/131810434?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Diakont,"Оконченное высшее инженерно-техническое образование, образование в области качества. Опыт работы от 2 лет в сфере управления качеством (машиностроение, приборостроение...",Опыт 1-3 года,
Тестировщик,https://hh.ru/vacancy/131745846?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Прикубанский (Республика Адыгея),T.Team,"Обязательно: Опыт тестирования от 2 лет (желательно в продуктах с голосовыми интерфейсами или сложной логикой). Понимание жизненного цикла багов, опыт...",Опыт 1-3 года,
Тестировщик (QA автоматизация на C#),https://hh.ru/vacancy/131888849?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Альфа-Банк. ИТ-специалисты,Опыт автоматизации тестирования на C# от 6 месяцев. Желание развиваться в автоматизации на C# с применением BDD подхода.,Опыт 3-6 лет,
Инженер по качеству на монтажном участке,https://hh.ru/vacancy/130930974?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Кокшетау,ТОО Фирма Алкон+,"Образование среднее специальное, ПГС (желательно). Стаж работы в строительной сфере не менее 3 лет.",Опыт 3-6 лет,
QA инженер,https://hh.ru/vacancy/131914070?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО Азиатско-Тихоокеанский Банк,Знание техник тест-анализа и тест-дизайна. Знание методологий и видов тестирования. Понимание ключевых процессов тестирования. Знание различных методологий разработки...,Опыт 1-3 года,
Тестировщик-автоматизатор/QA Automation,https://hh.ru/vacancy/131157201?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Барнаул, р-н Индустриальный",ООО Свик,Уверенно владеете TypeScript / JavaScript. Имеете опыт автоматизации UI и API тестирования. Имеете опыт работы с Playwright или аналогичными инструментами.,Опыт 1-3 года,
Инженер по качеству (Построение и сертификация СМК),https://hh.ru/vacancy/131195976?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Троицк, Промышленная улица, 2Бс1",ООО ИНЭСИС,Имеющие высшее техническое образование. Релевантный опыт работы обязательно (а особенностям нашего продукта готовы обучить). Знающих стандарты по Системе менеджмента качества...,Опыт 1-3 года,"170 000 ₽ за месяц, до вычета налогов"
Инженер по тестированию ПО Middle (в офис),https://hh.ru/vacancy/131251973?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Саратов, р-н Фрунзенский",ООО Сервисный центр Транстелематика,"Опыт тестирования от 1 года (желательно backend приложений). Опыт проведения функционального, интеграционного, нагрузочного тестирования. Опыт ведения тестовой документации (тест-план...",Опыт 1-3 года,
Senior manual QA инженер,https://hh.ru/vacancy/131779611?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Платформа Трим,"Глубокие знания и практическое применение теории тестирования, техник тест-дизайна и анализа рисков. Глубокое понимание жизненного цикла разработки ПО, опыт...",Опыт более 6 лет,
Инженер по качеству (Нижний Новгород),https://hh.ru/vacancy/126635293?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Нижний Новгород, р-н Автозаводский",АО МС Автомотив,Практический опыт по качеству в автомобильной промышленности является обязательным. Навык управления проектами является преимуществом. Опыт переговоров с клиентами по проблемам...,Опыт 1-3 года,
Инженер по тестированию,https://hh.ru/vacancy/131955533?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Высшее техническое, ИТ-образование. Опыт работы в сфере тестирования или разработки от 2 х лет (предпочтительно банковского ПО).",Опыт 3-6 лет,
Senior QA Engineer (manual),https://hh.ru/vacancy/131345474?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Белград,STARTRIBE LTD. Разработка,Коммерческий опыт более 5 лет в QA (Web). Опыт тестирования платежных систем или финансовых сервисов. Глубокие навыки тестирования API (REST...,Опыт более 6 лет,
Инженер по качеству/Специалист по тендерам,https://hh.ru/vacancy/131175782?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Краснодар, р-н Карасунский",ООО Корпорация Электросевкавмонтаж,"Качество: Профильное высшее: Электроэнергетика; инженер-электрик, сертификация и стандартизация, ПГС, специалитет, магистратура или высшее образование (профильное) — специалитет, магистратура и дополнительное...",Опыт 1-3 года,"60 000 ₽ за месяц, на руки"
Middle QA-инженер (МФО),https://hh.ru/vacancy/131333945?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Джемтех,"Знание С#, навыки автоматизации. Сейчас на проекте 5% автотестов. Понимание работы CI/CD процессов (jenkins/teamcity/gitlab-ci).",Опыт 3-6 лет,
"QA / Тестировщик 1С (1С, интеграции, веб-сервисы)",https://hh.ru/vacancy/131924940?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Алматы, проспект Достык, 188",АО Компания по страхованию жизни BCC Life,Опыт работы,Опыт 3-6 лет,
Ведущий инженер по качеству,https://hh.ru/vacancy/131641509?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Владивосток, Русская улица, 65",АО Изумруд,Высшее или среднее профессиональное техническое в области радиотехники.,Опыт 3-6 лет,"70 000 – 80 000 ₽ за месяц, на руки"
Инженер по качеству,https://hh.ru/vacancy/131358019?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ДК Фертриб,"Трансформация негативного клиентского опыта в позитивный, сохраняя лояльность потребителя и защищая репутацию компании. Требования: Среднее профессиональное/высшее образование.",Опыт 1-3 года,
Инженер по качеству (энергетики/чипсы) Lit Energy,https://hh.ru/vacancy/131980201?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Управляющая Компания,Опыт работы на пищевом производстве. Готовность к монотонной работе. Опыт работы в физико-химической лаборатории. Знание методик контроля пищевой продукции...,Опыт 1-3 года,
Инженер по качеству,https://hh.ru/vacancy/131966644?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Солнечногорск, Промышленная улица, 7",ООО ГУТ ФИШ,"Желание развиваться в сфере контроля качества пищевой продукции. Внимательность, ответственность, аккуратность. Готовность обучаться и осваивать новые стандарты. Умение работать в...",Опыт 1-3 года,
САПР тестировщик,https://hh.ru/vacancy/131101267?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Казань,АО ДКС,"Владение инструментами тестирования (YouGile, TestRail, Jira, Postman и др.). Опыт работы",Опыт 1-3 года,
Тестировщик,https://hh.ru/vacancy/131717449?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Локус Софт Текнолоджис,Опыт работы в реальных ИТ проектах не менее 1 года (опыт проведения функционального и нефункционального тестирований). Наличие подготовки в сфере...,Опыт 1-3 года,
САПР тестировщик,https://hh.ru/vacancy/131101265?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Пермь,АО ДКС,"Владение инструментами тестирования (YouGile, TestRail, Jira, Postman и др.). Опыт работы",Опыт 1-3 года,
САПР тестировщик,https://hh.ru/vacancy/131101264?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО ДКС,"Владение инструментами тестирования (YouGile, TestRail, Jira, Postman и др.). Опыт работы",Опыт 1-3 года,
САПР тестировщик,https://hh.ru/vacancy/130930054?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО ДКС,"Владение инструментами тестирования (YouGile, TestRail, Jira, Postman и др.). Опыт работы",Опыт 1-3 года,
Инженер по качеству,https://hh.ru/vacancy/131181484?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,АО Нордпайп,Высшее образование сфере управления качеством (менеджмента качества). Опыт работы в области систем менеджмента не менее года. Наличие сертификата внутреннего аудитора...,Опыт 1-3 года,
Инженер по тестированию в команду планирования поведения автономного транспорта,https://hh.ru/vacancy/130768049?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Автономный транспорт,Тестировали ПО от трёх лет. Умеете работать с Git. Имеете опыт тестирования в робототехнике.,Опыт 3-6 лет,
Тестировщик (Mobile QA автоматизация на Java),https://hh.ru/vacancy/131888832?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Альфа-Банк. ИТ-специалисты,Опыт работы в QА: от 3 лет. Опыт тестирования mobile/web приложений (от 1 года). Опыт работы с Rest API.,Опыт 3-6 лет,
"Manual QA Engineer middle (senior)/тестировщик ПО (ручное тестирование, офис)",https://hh.ru/vacancy/130582172?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Пресненский",Пуск,Опыт в тестировании от 3-х лет. Знание SQL на уровне базовых запросов. Знание методов и методик тестирования.,Опыт 3-6 лет,
FullStack QA Engineer (Департамент Медиа),https://hh.ru/vacancy/131930395?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,RWB (Wildberries & Russ),У вас есть понимание основных принципов тестирования. Имеете опыт автоматизации и внедрения ее в процессы разработки. Имеете опыт тестирования API...,Опыт 3-6 лет,
Тестировщик ядра,https://hh.ru/vacancy/131825737?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО Цикада,Высшее или неполное высшее образование в области ИТ. Опыт работы от 1 года в тестировании сетевых функций/сетевого ПО (или...,Опыт 1-3 года,
Специалист по тестированию ЦФТ,https://hh.ru/vacancy/131900299?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Московский Кредитный Банк. ИТ-специалисты,"Желательно наличие опыта работы с ПО : Kibana, Kafka, Swagger, Postman, БД Postgre, MSSQL. Опыт тестирования мобильных приложений: iOS и Android...",Опыт 1-3 года,
FullStack QA Engineer (Департамент Медиа),https://hh.ru/vacancy/131929989?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,RWB (Wildberries & Russ),У вас есть понимание основных принципов тестирования. Имеете опыт автоматизации и внедрения ее в процессы разработки. Имеете опыт тестирования API...,Опыт 3-6 лет,
Тестировщик городских локаций (отметка магазинов и культурных точек),https://hh.ru/vacancy/131893471?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ИП Микушев Кирилл Витальевич,"Смартфон на Android (версия 9.0+). Немного свободного времени и желание двигаться. Возможно, вы искали: Работа в движении, работа...",Без опыта,
Тестировщик городских локаций (отметка магазинов и культурных точек),https://hh.ru/vacancy/131893472?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Владимир,ИП Микушев Кирилл Витальевич,"Смартфон на Android (версия 9.0+). Немного свободного времени и желание двигаться. Возможно, вы искали: Работа в движении, работа...",Без опыта,
Тестировщик городских локаций (отметка магазинов и культурных точек),https://hh.ru/vacancy/131893473?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Череповец,ИП Микушев Кирилл Витальевич,"Смартфон на Android (версия 9.0+). Немного свободного времени и желание двигаться. Возможно, вы искали: Работа в движении, работа...",Без опыта,
QA Engineer (Manual) Middle+ / Senior,https://hh.ru/vacancy/131316639?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Хьюнет,Имеешь опыт коммерческой разработки от 3-х лет (для Middle) или от 5-ти лет (для Senior) и уверенно чувствуешь...,Опыт 3-6 лет,
"Тестировщик/QA Manual (офис, г. Киров)",https://hh.ru/vacancy/131479643?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Киров, р-н Первомайский",ООО Компания ТрэйдСофт,Знание принципов работы десктопных приложений. Умение локализовать и заводить баг-репорты. Умение писать SQL запросы и навыки работы с базами...,Опыт 1-3 года,
Тестировщик - стажер,https://hh.ru/vacancy/131004117?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Великий Новгород,Saber Interactive,"Будет здорово, если: - У тебя есть опыт игрового тестирования. - Пройти оценку английского языка.",Без опыта,"от 30 000 ₽ за месяц, на руки"
Инженер по качеству,https://hh.ru/vacancy/131961252?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Узловский район, индустриальный парк Узловая, Индустриальная улица, 11",ООО Хавейл Мотор Мануфэкчуринг Рус,"Высшее техническое образование. Опыт работы от 1 года. Уверенный пользователь ПК и пакета MS Office (Excel, Word, PowerPoint).",Опыт 1-3 года,"от 98 000 ₽ за месяц, до вычета налогов"
Инженер по качеству,https://hh.ru/vacancy/131961530?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Глобал Электрик Системс,Высшее техническое образование. Опыт работы с СМК (опыт работы в автомобильной промышленности будет преимуществом). Уверенное владение письменным русским языком.,Опыт 1-3 года,
Инженер по качеству,https://hh.ru/vacancy/131792588?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ТехАтомСтрой,"Высшее техническое образование. Знание методик проведения контроля, знание базовых нормативных документов. Свободное чтение чертежей. Умение работать с нормативной и технической...",Опыт 3-6 лет,
Ведущий инженер по качеству (инженер-химик),https://hh.ru/vacancy/131973883?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Екатеринбург,ФГКУ Оптово-Распределительный Центр № 13,Высшее профессиональное образование. Уверенный пользователь ПК.,Опыт 1-3 года,"55 000 – 65 000 ₽ за месяц, на руки"
Тестировщик С++,https://hh.ru/vacancy/130699299?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО НПЦ ЭЛВИС,"Знание С++, Python. Знание основных принципов тестирования ПО. Умение работать с инструментами тестирования (например, Jira). Опыт разработки интеграционных тестов.",Опыт 1-3 года,
QA Engineer / Инженер по тестированию,https://hh.ru/vacancy/131747800?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,МТС Банк. IT,"Ты будешь: Cистемное мышление и развитые аналитические способности. Техническое высшее образование (информатика, прикладная математика, компьютерная инженерия и т.п.).",Опыт 3-6 лет,
Инженер по качеству,https://hh.ru/vacancy/131790041?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Тольятти, р-н Комсомольский",ООО Завод стальных колес,Высшее профильное образование. Опыт работы от 2-х лет.,Опыт 1-3 года,
Инженер-тестировщик отдела испытаний и документации (OC Linux) (офис),https://hh.ru/vacancy/131571643?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Казань, р-н Московский","АО ИНКОМСИСТЕМ, НИЦ",Высшее техническое образование. Общий стаж работы по специальности - 3-6 лет. Опыт работы в производстве электроники: проведения испытаний электронного оборудования...,Опыт 3-6 лет,
Senior QA Engineer (мануальное тестирование),https://hh.ru/vacancy/128700879?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО АйрисДев,"Понимание SDLC и потребностей разработки. Умение тестировать требования к ПО. Опыт исследовательского тестирования. Умение формировать чек-лист, предугадывать поведение системы.",Опыт 3-6 лет,
Инженер по качеству,https://hh.ru/vacancy/131957934?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО Высокоточные тактические системы,"деловые качества: работоспособность, дисциплинированность, грамотная речь, ответственность за результаты своей работы, обучаемость. - личные качества: внимательность, коммуникабельность, порядочность, трудолюбие, пунктуальность.",Опыт 1-3 года,
Инженер по качеству (лаборант дорожно-строительной лаборатории),https://hh.ru/vacancy/131860973?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Новосибирск,ООО Технадзор,,Опыт 1-3 года,
Инженер по качеству,https://hh.ru/vacancy/131957590?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Обнинск, проспект Ленина, 121",ООО ПСЗ Сигнал,Знание требований ГОСТ Р ИСО 9001-2015 и процессного подхода. Умение работать с документами. Опыт в планировании и проведении внутренних...,Опыт 3-6 лет,"от 65 000 ₽ за месяц, до вычета налогов"
Инженер по качеству,https://hh.ru/vacancy/131956890?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ИП Бахтеева Елизавета Олеговна,"Мы ищем ответственного и внимательного сотрудника, с опытом работы на производственном предприятии (опыт в атомной промышленности - преимущество), готового активно трудиться...",Опыт 1-3 года,"120 000 ₽ за месяц, на руки"
Инженер по качеству в отдел обеспечения качества,https://hh.ru/vacancy/131693941?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,УП Минскинтеркапс,Высшее профильное образование. Трудоустройство на период отсутствия основного работника.,Без опыта,"1 900 – 2 000 Br за месяц, на руки"
QA engineer (г. Новосибирск),https://hh.ru/vacancy/131891812?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Новосибирск, р-н Советский",True Engineering,"Знание методов тестирования, техник тест-дизайна и применимости каждого из них. Опыт работы в тестировании web-приложений от 2х...",Опыт 1-3 года,
Инженер по качеству в центр кузовного ремонта,https://hh.ru/vacancy/131978888?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Казань, р-н Советский",Группа Компаний КАН АВТО,"Знание технической составляющей автомобилей. Знание процессов малярно-кузовных работ. Ответственность. Знание 1С, опыт в аналогичной должности приветствуется.",Опыт 1-3 года,
Инженер по тестированию и настройке серверного и сетевого оборудования,https://hh.ru/vacancy/131244805?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Инконтрол,"Опыт сборки и настройки компьютерного оборудования различной архитектуры (например, x86, ARM). Умение анализировать результаты тестирования и составлять отчеты, анализировать...",Опыт 1-3 года,
"Тестировщик/Senior QA Fullstack, Python (Marketing команда)",https://hh.ru/vacancy/131544042?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Леон,У тебя есть опыт работы в тестировании от пяти лет. Ты тестировал бэкенд-системы. Уверенно работаешь с Jira и TestRail.,Опыт более 6 лет,
Инженер по качеству,https://hh.ru/vacancy/131150535?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Чебоксары, Монтажный проезд, 23",ООО ЧЗСЭ Электросила,Высшее/среднее техническое образование. Опыт работы. Умение пользоваться технической документацией. Уверенный пользователь ПК.,Опыт 1-3 года,"от 60 000 ₽ за месяц, до вычета налогов"
Инженер по качеству,https://hh.ru/vacancy/131169188?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Красногвардейский",АО НПФ ЦКБА,"Высшее образование. Опыт работы в области атомной энергетики не менее 3-х лет. Опыт работы с планами качества, участие в...",Опыт 3-6 лет,"120 000 ₽ за месяц, до вычета налогов"
Инженер-тестировщик / Инженер по автоматизации тестирования (QA Automation Engineer) (Senior),https://hh.ru/vacancy/131908752?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,WAVIoT,"Опыт тестирования web-приложений (frontend & backend). Уверенное владение фреймворками (например, Pytest, Playwright, Cypress, Codeception). Опыт работы в командной строке linux...",Опыт 3-6 лет,
Middle QA инженера,https://hh.ru/vacancy/131925221?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ОТП Банк. IT,Опыт оптимизации работы с помощью ИИ. Опыт использования postman/insomnia/bruno. Владение инструментами работы с задачами (Jira) и управления тестированием...,Опыт 3-6 лет,
Инженер по качеству,https://hh.ru/vacancy/128423584?query=%D1%82%D0%B5%D1%81%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D1%89%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Нижний Новгород, р-н Сормовский",ПАО Завод Красное Сормово,Высшее или не законченное высшее образование. Опыт работы с электронным кадровым документооборотом будет Вашим преимуществом. Уверенный пользователь ПК (MS Office...,Опыт 1-3 года,
