title,hh_link,address,company,short_description,experience,salary
Senior UX/UI дизайнер/Веб-дизайнер,https://hh.ru/vacancy/131830563?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,BYTIME,...UX/UI,Опыт более 6 лет,
Веб-дизайнер,https://hh.ru/vacancy/131628121?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Хабаровск, р-н Кировский",ООО Стандарт,Опыт работы,Опыт 1-3 года,"65 000 – 80 000 ₽ за месяц, на руки"
Графический дизайнер / Веб-дизайнер / Дизайнер в онлайн-школу / UI-дизайнер,https://hh.ru/vacancy/131274949?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,BIRCH,Опыт,Опыт 1-3 года,"от 80 000 ₽ за месяц, на руки"
Веб-дизайнер в отдел маркетинга,https://hh.ru/vacancy/131714866?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Центр качества образования,Опыт работы,Опыт 3-6 лет,
Веб-дизайнер (IT проект),https://hh.ru/vacancy/131248998?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Казань, р-н Вахитовский",ООО Оператор Информационных Систем,Опыт работы,Опыт 3-6 лет,"70 000 – 80 000 ₽ за месяц, на руки"
Дизайнер,https://hh.ru/vacancy/131712971?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Эволют Клаб,"Опыт адаптивных макетов и гайдлайнов для iOS/Android/web. Гибкость мышления, готовность к неопределённости и быстрому росту. Готовность работать удалённо...",Опыт 1-3 года,"60 000 – 70 000 ₽ за месяц, на руки"
Веб-дизайнер (UX/UI),https://hh.ru/vacancy/131894804?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Красноярск, р-н Советский",Компания Апогей (Техподдержка 1С),Опыт работы,Опыт 1-3 года,"от 80 000 ₽ за месяц, на руки"
Веб-дизайнер,https://hh.ru/vacancy/130592207?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Уфа, р-н Октябрьский",ООО РЕГИОН,"...высшее образование в сфере дизайна (например, ""Web-дизайн"", ""Графический дизайн"") и опыт работы",Опыт 3-6 лет,"до 100 000 ₽ за месяц, до вычета налогов"
Веб-дизайнер,https://hh.ru/vacancy/131956032?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ханты-Мансийск, улица Гагарина, 4","Югра, Телерадиокомпания","Требования: умение работать в графических редакторах (Figma, Adobe Illustrator, Photoshop) и создавать контент с помощью нейросетей, высшее образование.",Опыт 1-3 года,
Веб-дизайнер,https://hh.ru/vacancy/131954741?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ТАО,...опыт,Опыт 3-6 лет,
Веб-дизайнер,https://hh.ru/vacancy/130633752?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Белгород,Яндекс Крауд: Контент,Имеете опыт работы,Опыт 1-3 года,
Веб-дизайнер,https://hh.ru/vacancy/130633755?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Чебоксары,Яндекс Крауд: Контент,Имеете опыт работы,Опыт 1-3 года,
Веб-дизайнер,https://hh.ru/vacancy/130633757?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Ставрополь,Яндекс Крауд: Контент,Имеете опыт работы,Опыт 1-3 года,
Веб-дизайнер,https://hh.ru/vacancy/127839112?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Химки,VVP Group,"Высшее образование в области дизайна, графики, ИТ или смежных специальностей. Опыт работы",Опыт 3-6 лет,
Дизайнер,https://hh.ru/vacancy/131630006?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, р-н Соколиная Гора",ООО КИНАРИ СПА,Опыт работы,Опыт 1-3 года,"80 000 – 90 000 ₽ за месяц, на руки"
Дизайнер инфографики/Digital-дизайнер,https://hh.ru/vacancy/131553585?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Премиум Кеа Груп,"Кандидата с опытом в дизайне инфографики для маркетплейсов от 1-го года , Опыт в",Опыт 3-6 лет,"100 000 – 150 000 ₽ за месяц, на руки"
Младший веб-дизайнер,https://hh.ru/vacancy/129860026?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Тула,"Текарт, маркетинговая группа","Хорошее знание Figma, программ пакета Adobe. Умение работать в команде, организованность. Стремление к развитию и повышению профессионального уровня.",Без опыта,
Графический дизайнер/веб-дизайнер,https://hh.ru/vacancy/131345626?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Термика,"Образование: высшее или среднее специальное (желательно техническое или художественное). Уверенное владение: Figma, Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Microsoft PowerPoint.",Опыт 1-3 года,
Веб-разработчик (Frontend),https://hh.ru/vacancy/130310373?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,DELTA,"Коммерческий опыт работы от 2-х лет. Отличное знание HTML5, CSS3, JavaScript. Опыт интеграции верстки в CMS.",Опыт 1-3 года,"до 60 000 ₽ за месяц, на руки"
Ведущий дизайнер,https://hh.ru/vacancy/132000315?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АВТОДОК (Autodoc),"Опыт работы с графическими программами (Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Figma), опыт работы с нейросетями является преимуществом.",Опыт 3-6 лет,"165 000 ₽ за месяц, на руки"
Графический дизайнер,https://hh.ru/vacancy/131884420?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Краснодар, р-н Прикубанский",Студия 313,"понимаешь современные тренды графического и web-дизайна. - на «ты» с основными программами векторной и растровой графики - Photoshop, Illustrator, InDesign (знание...",Опыт 1-3 года,"75 000 ₽ за месяц, на руки"
СММ-Дизайнер / Веб-дизайнер (офис),https://hh.ru/vacancy/130016163?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, Сокольническая линия, метро Румянцево",ООО Смарт Бьюти,"Отлично владеешь программами Figma, Adobe Photoshop и Illustrator (не обязательно, но будет преимуществом). Имеешь опыт работы от 3-х лет.",Опыт 1-3 года,"90 000 – 150 000 ₽ за месяц, на руки"
Графический дизайнер,https://hh.ru/vacancy/131996269?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, Шахрисабзский проезд, 95",АО NBU INVEST GROUP,,Опыт 3-6 лет,"5 000 000 – 12 000 000 so'm за месяц, на руки"
Графический дизайнер,https://hh.ru/vacancy/131997008?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Восток Бизнес Групп,"Уверенное владение основными графическими пакетами: Adobe Photoshop, Adobe Illustrator, Figma, Tilda, InDesign; применение нейросетей. Знание основ web-дизайна.",Опыт 1-3 года,"130 000 – 150 000 ₽ за месяц, на руки"
Веб-дизайнер,https://hh.ru/vacancy/131758126?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Алматы, улица Наурызбай Батыра, 70",ТОО Специализированный учебный центрКазпроф,Умение работать быстро и без постоянного контроля. Обязательно наличие работ по,Опыт 1-3 года,"400 000 – 500 000 ₸ за месяц, на руки"
Web-дизайнер,https://hh.ru/vacancy/131992937?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Подольск (Московская область),ООО RCG,Опыт в,Опыт 1-3 года,"до 60 000 ₽ за месяц, на руки"
Графический дизайнер,https://hh.ru/vacancy/131994668?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",4К digital,У тебя большой и сильный бэкраунд графического,Опыт 1-3 года,
Графический дизайнер,https://hh.ru/vacancy/131261416?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО РТ,...или,Опыт 1-3 года,
Веб-дизайнер/UX/UI-дизайнер,https://hh.ru/vacancy/131305772?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Краснодар, р-н Западный",WILIX,Проводить анализ пользовательского опыта. - Опыт работы UX/UI,Опыт 1-3 года,
Веб-дизайнер,https://hh.ru/vacancy/131294289?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Великий Новгород, Завокзальный район, улица Менделеева, 1",ООО ДОМ МЕБЕЛИ,опыт работы в сфере,Опыт 1-3 года,
Графический/коммуникационный дизайнер,https://hh.ru/vacancy/132003649?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Davines Russia,"Уверенное владение Adobe Photoshop, Illustrator, InDesign, Figma. Понимание digital-дизайна, e-commerce, POS и печатного производства. Опыт адаптации международных материалов...",Опыт 3-6 лет,"до 150 000 ₽ за месяц, на руки"
Веб-менеджер (1c Bitrix),https://hh.ru/vacancy/131459206?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,TERMOLAND,"Присутствует опыт в аналогичной должности от 2 лет. Опыт работы с контентом, аналитикой (источники трафика, поведение конверсии, вебвизор, карта кликов...",Опыт 3-6 лет,
Коммуникационный дизайнер,https://hh.ru/vacancy/131085989?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО МТТ (MTC Exolve),"Насмотренность и чувство стиля: умение делать «чисто», аккуратно и современно, без визуального шума. Базовое понимание",Опыт 1-3 года,
Графический дизайнер,https://hh.ru/vacancy/131978974?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Россия,Librico,Опыт работы графическим,Опыт 3-6 лет,"от 80 000 ₽ за месяц, на руки"
Digital-дизайнер / Мультидизайнер,https://hh.ru/vacancy/132000255?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Фотосклад.ру,Опыт работы мультидисциплинарным,Опыт 1-3 года,
Дизайнер (маркетинг),https://hh.ru/vacancy/130935616?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Новосибирск,Вира групп,"Релевантный опыт работы от 3-х лет. Владение Adobe Creative Suite (InDesign, Photoshop, Illustrator, FIGMA) на профессиональном уровне.",Опыт 1-3 года,
UX/UI-дизайнер,https://hh.ru/vacancy/131713312?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"село Богородка, улица Казахстан",ITACWT,Ключевые навыки: - Опыт в дизайне,Опыт 1-3 года,"1 300 – 1 600 $ за месяц, до вычета налогов"
UX/UI-дизайнер,https://hh.ru/vacancy/131394355?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО Сараффан.Радио,Опыт работы с дизайн-системами. Опыт разработки,Опыт более 6 лет,"200 000 – 250 000 ₽ за месяц, на руки"
Графический дизайнер,https://hh.ru/vacancy/130987286?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Чорбог",ООО AKMAL UMID BARAKA,"Знание программ Corel draw, Adobe Photoshop,AdobeIllustrator. Креативное мышление и способность генерировать новые идеи.",Опыт 3-6 лет,"10 000 000 – 12 000 000 so'm за месяц, до вычета налогов"
Графический дизайнер,https://hh.ru/vacancy/131808148?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,ТОО Бизнес парк Станица,Опыт работы,Опыт 1-3 года,"400 000 – 450 000 ₸ за месяц, на руки"
Web-дизайнер,https://hh.ru/vacancy/131190317?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,АО NOMAD insurance,"Знание основ SEO (Search Engine Optimization), чтобы уметь оптимизировать",Опыт 1-3 года,
Графический дизайнер,https://hh.ru/vacancy/131976771?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Челябинск, р-н Центральный",АО Элис,Опыт работы,Опыт 3-6 лет,"60 000 – 80 000 ₽ за месяц, на руки"
Графический дизайнер,https://hh.ru/vacancy/131551083?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ГБУК г. Москвы ПКиО Сокольники,...,Опыт 3-6 лет,"от 120 000 ₽ за месяц, на руки"
UX/UI-дизайнер,https://hh.ru/vacancy/130598243?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ГЛОБАЛ ПЭЙ,Опыт в финтехе. Наличие кейсов создания,Опыт 3-6 лет,"от 200 000 ₽ за месяц, на руки"
Дизайнер iGaming (Mobile Games),https://hh.ru/vacancy/131888830?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Волгоград,ИП Гладунова Евгения Сергеевна,Ищем,Опыт 1-3 года,"1 000 – 1 500 $ за месяц, на руки"
UX/UI-дизайнер,https://hh.ru/vacancy/131993898?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Твоё Лайв,Практический опыт работы на,Опыт 1-3 года,"85 000 – 100 000 ₽ за месяц, на руки"
"IT-менеджер / Веб-разработчик (PHP, MODX, JS)",https://hh.ru/vacancy/132001415?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Меди Экспо,"Умение работать с нейросетями. Умение резать/сохранять для WEB из illustrator, Photoshop, Figma. Аккуратность, внимательность к деталям, умение работать параллельно...",Опыт 1-3 года,"80 000 ₽ за месяц, на руки"
"Веб дизайнер (фигма, фотошоп, корел)",https://hh.ru/vacancy/131946909?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ИП Архипов Евгений Петрович,"Свободное владение. Требования: владение фотошоп, корел. Свободное владение. Обязателен большой опыт.",Опыт более 6 лет,"199 000 – 200 000 ₽ за месяц, на руки"
UX/UI-дизайнер / Веб-дизайнер на редизайн сайта,https://hh.ru/vacancy/131957668?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Казань,ООО Армада-Групп,Опыт работы в UX/UI- или,Опыт 1-3 года,
UX/UI-дизайнер / Веб-дизайнер на редизайн сайта,https://hh.ru/vacancy/131957669?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Казань,ООО Армада-Групп,Опыт работы в UX/UI- или,Опыт 1-3 года,
Графический дизайнер,https://hh.ru/vacancy/130985086?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Якутск, улица Дзержинского, 65",Альфа-Мебель,Опыт работы,Опыт 1-3 года,"от 70 000 ₽ за месяц, на руки"
Продуктовый дизайнер мобильного приложения,https://hh.ru/vacancy/131500766?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,БКС Банк IT & Digital,"Высшее образование. Опыт работы в направлениях Product Design /UX/UI design не менее 3 лет. Навыки формулирования, развития продуктовых гипотез.",Опыт 3-6 лет,
UX/UI-дизайнер / Web дизайнер в офис,https://hh.ru/vacancy/131546038?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ярославль, р-н Ленинский",ООО Норские резиденции,Опыт работы в,Опыт 1-3 года,"70 000 – 100 000 ₽ за месяц, на руки"
Веб-дизайнер,https://hh.ru/vacancy/131877181?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Quadro Expert,опыт генерации иллюстраций с использованием AI с последующей ручной доработкой под задачи сайта. — практические навыки UX/UI-дизайна. —,Опыт 1-3 года,"1 000 – 1 500 ₽ за час, на руки"
Веб-дизайнер,https://hh.ru/vacancy/130369039?query=%D0%B2%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Ростелеком Информационные Технологии,2-3 года на позиции,Опыт 1-3 года,
